Position,Track Name,Artist,Streams,URL,Week,Embed
88,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7668614,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,6/4/2021,https://open.spotify.com/embed/track/7hxHWCCAIIxFLCzvDgnQHX?utm_source_generator
89,Dick (feat. Doja Cat),StarBoi3,7642986,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0,6/4/2021,https://open.spotify.com/embed/track/3nY8AqaMNNHHLYV4380ol0?utm_source_generator
90,Ram Pam Pam,Natti Natasha,7630635,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO,6/4/2021,https://open.spotify.com/embed/track/4DHDIdeayp8xvlyg22wREO?utm_source_generator
91,Bipolar,Mc Davi,7603641,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x,6/4/2021,https://open.spotify.com/embed/track/0qxLQ6opocOGyFnlXqJ53x?utm_source_generator
92,Miss The Rage (feat. Playboi Carti),Trippie Redd,7557578,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq,6/4/2021,https://open.spotify.com/embed/track/2BITQ360Knh6qNAOqR7Dyq?utm_source_generator
93,Freaks,Surf Curse,7493205,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,6/4/2021,https://open.spotify.com/embed/track/7EkWXAI1wn8Ii883ecd9xr?utm_source_generator
94,Hecha Pa' Mi,Boza,7451172,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,6/4/2021,https://open.spotify.com/embed/track/3VvA1wSxukMLsvXoXtlwWx?utm_source_generator
95,lovely (with Khalid),Billie Eilish,7342723,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,6/4/2021,https://open.spotify.com/embed/track/0u2P5u6lvoDfwTYjAADbn4?utm_source_generator
96,34+35,Ariana Grande,7336700,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,6/4/2021,https://open.spotify.com/embed/track/6Im9k8u9iIzKMrmV7BWtlF?utm_source_generator
97,Hats Off (feat. Travis Scott),Lil Baby,7324233,https://open.spotify.com/track/4lUmnwRybYH7mMzf16xB0y,6/4/2021,https://open.spotify.com/embed/track/4lUmnwRybYH7mMzf16xB0y?utm_source_generator
98,Cover Me In Sunshine,P!nk,7317847,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m,6/4/2021,https://open.spotify.com/embed/track/0UKUfxIkDAMZz7hMdiVX3m?utm_source_generator
99,Reloj,Rauw Alejandro,7100300,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,6/4/2021,https://open.spotify.com/embed/track/4loQgPwJHocL3dFwLfjb1J?utm_source_generator
100,Circles,Post Malone,7060619,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/4/2021,https://open.spotify.com/embed/track/21jGcNKet2qwijlDFuPiPb?utm_source_generator
101,you broke me first,Tate McRae,7039287,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,6/4/2021,https://open.spotify.com/embed/track/45bE4HXI0AwGZXfZtMp8JR?utm_source_generator
102,Before You Go,Lewis Capaldi,6976015,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,6/4/2021,https://open.spotify.com/embed/track/2gMXnyrvIjhVBUZwvLZDMP?utm_source_generator
103,Believer,Imagine Dragons,6930973,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,6/4/2021,https://open.spotify.com/embed/track/0pqnGHJpmpxLKifKRmU6WP?utm_source_generator
104,Paradise (feat. Dermot Kennedy),MEDUZA,6906531,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,6/4/2021,https://open.spotify.com/embed/track/6ft4hAq6yde8jPZY2i5zLr?utm_source_generator
105,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,6839936,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt,6/4/2021,https://open.spotify.com/embed/track/1QL7nSDZCwZMnbisV4KOXt?utm_source_generator
106,Another Love,Tom Odell,6828376,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,6/4/2021,https://open.spotify.com/embed/track/7jtQIBanIiJOMS6RyCx6jZ?utm_source_generator
107,Aloha,Maluma,6826959,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU,6/4/2021,https://open.spotify.com/embed/track/5RAIMjdrCEjpjaR5tBATXU?utm_source_generator
108,Good Days,SZA,6818444,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,6/4/2021,https://open.spotify.com/embed/track/3YJJjQPAbDT7mGpX3WtQ9A?utm_source_generator
109,Heather,Conan Gray,6738469,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,6/4/2021,https://open.spotify.com/embed/track/4xqrdfXkTW4T0RauPLv3WA?utm_source_generator
110,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6731905,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/4/2021,https://open.spotify.com/embed/track/0RiRZpuVRbi7oqRdSMwhQY?utm_source_generator
111,Follow You,Imagine Dragons,6687998,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2,6/4/2021,https://open.spotify.com/embed/track/7FdUvDkaE24o3FPIWTvzv2?utm_source_generator
112,Wasted Love (feat. Lagique),Ofenbach,6652167,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,6/4/2021,https://open.spotify.com/embed/track/2pPO9YecZimmuVQfIzfV6U?utm_source_generator
113,"Volta Bebê, Volta Neném",Dj Guuga,6599007,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd,6/4/2021,https://open.spotify.com/embed/track/4wQUopWk9Ed7Ng5qpKN5qd?utm_source_generator
114,SUN GOES DOWN,Lil Nas X,6576343,https://open.spotify.com/track/34eF4BoV8FPk0uhAAoqU7h,6/4/2021,https://open.spotify.com/embed/track/34eF4BoV8FPk0uhAAoqU7h?utm_source_generator
115,Tell Em,Cochise,6538743,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8,6/4/2021,https://open.spotify.com/embed/track/7nc7mlSdWYeFom84zZ8Wr8?utm_source_generator
116,Señorita,Shawn Mendes,6447520,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6/4/2021,https://open.spotify.com/embed/track/6v3KW9xbzN5yKLt9YKDYA2?utm_source_generator
117,Last Train Home,John Mayer,6439718,https://open.spotify.com/track/1fzf9Aad4y1RWrmwosAK5y,6/4/2021,https://open.spotify.com/embed/track/1fzf9Aad4y1RWrmwosAK5y?utm_source_generator
118,bad guy,Billie Eilish,6439092,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,6/4/2021,https://open.spotify.com/embed/track/2Fxmhks0bxGSBdJ92vM42m?utm_source_generator
119,Our Song,Anne-Marie,6398150,https://open.spotify.com/track/5zqObw7wjBgL9TDiAymxPn,6/4/2021,https://open.spotify.com/embed/track/5zqObw7wjBgL9TDiAymxPn?utm_source_generator
120,WAP (feat. Megan Thee Stallion),Cardi B,6367731,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,6/4/2021,https://open.spotify.com/embed/track/4Oun2ylbjFKMPTiaSbbCih?utm_source_generator
121,malibu,sangiovanni,6366857,https://open.spotify.com/track/01hEpx8jnOG4q7nDK14Rhi,6/4/2021,https://open.spotify.com/embed/track/01hEpx8jnOG4q7nDK14Rhi?utm_source_generator
122,Memories,Maroon 5,6317457,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,6/4/2021,https://open.spotify.com/embed/track/2b8fOow8UzyDFAE27YhOZM?utm_source_generator
123,Shape of You,Ed Sheeran,6305553,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,6/4/2021,https://open.spotify.com/embed/track/7qiZfU4dY1lWllzX7mPBI3?utm_source_generator
124,goosebumps,Travis Scott,6288381,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/4/2021,https://open.spotify.com/embed/track/6gBFPUFcJLzWGx4lenP6h2?utm_source_generator
125,Shallow,Lady Gaga,6270855,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,6/4/2021,https://open.spotify.com/embed/track/2VxeLyX666F8uXCJ0dZF8B?utm_source_generator
126,Voice of the Heroes,Lil Baby,6249801,https://open.spotify.com/track/3E3pb3qH11iny6TFDJvsg5,6/4/2021,https://open.spotify.com/embed/track/3E3pb3qH11iny6TFDJvsg5?utm_source_generator
127,Adore You,Harry Styles,6220839,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/4/2021,https://open.spotify.com/embed/track/3jjujdWJ72nww5eGnfs2E7?utm_source_generator
128,Take Me To Church,Hozier,6124942,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,6/4/2021,https://open.spotify.com/embed/track/3dYD57lRAUcMHufyqn9GcI?utm_source_generator
129,Iko Iko (My Bestie),Justin Wellington,6117766,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i,6/4/2021,https://open.spotify.com/embed/track/7MC4XR9M9amdmKQr2iDF7i?utm_source_generator
130,Little Bit of Love,Tom Grennan,6112355,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX,6/4/2021,https://open.spotify.com/embed/track/3Iba59sFmGhQ4kbCY5L8AX?utm_source_generator
131,Whoopty,CJ,6097691,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,6/4/2021,https://open.spotify.com/embed/track/1t9WgS8FN0534tLBRwbaxO?utm_source_generator
132,Hawái,Maluma,6079088,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,6/4/2021,https://open.spotify.com/embed/track/1yoMvmasuxZfqHEipJhRbp?utm_source_generator
133,Lucid Dreams,Juice WRLD,6072670,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6/4/2021,https://open.spotify.com/embed/track/285pBltuF7vW8TeWk8hdRR?utm_source_generator
134,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,6040553,https://open.spotify.com/track/3yTkoTuiKRGL2VAlQd7xsC,6/4/2021,https://open.spotify.com/embed/track/3yTkoTuiKRGL2VAlQd7xsC?utm_source_generator
135,Ella No Es Tuya - Remix,Rochy RD,6013073,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y,6/4/2021,https://open.spotify.com/embed/track/5YYW3yRktprLRr47WK219Y?utm_source_generator
136,Breaking Me,Topic,5999482,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,6/4/2021,https://open.spotify.com/embed/track/3H7ihDc1dqLriiWXwsc2po?utm_source_generator
137,Bohemian Rhapsody - Remastered 2011,Queen,5985309,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,6/4/2021,https://open.spotify.com/embed/track/4u7EnebtmKWzUH433cf5Qv?utm_source_generator
138,What You Know Bout Love,Pop Smoke,5950285,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,6/4/2021,https://open.spotify.com/embed/track/1tkg4EHVoqnhR6iFEXb60y?utm_source_generator
139,Perfect,Ed Sheeran,5927493,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,6/4/2021,https://open.spotify.com/embed/track/0tgVpDi06FyKpA1z0VMD4v?utm_source_generator
140,Martin & Gina,Polo G,5915313,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,6/4/2021,https://open.spotify.com/embed/track/1VLtjHwRWOVJiE5Py7JxoQ?utm_source_generator
141,Life Goes On,BTS,5889638,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,6/4/2021,https://open.spotify.com/embed/track/249gnXrbfmV8NG6jTEMSwD?utm_source_generator
142,Therefore I Am,Billie Eilish,5831403,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,6/4/2021,https://open.spotify.com/embed/track/54bFM56PmE4YLRnqpW6Tha?utm_source_generator
143,death bed (coffee for your head),Powfu,5824650,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/4/2021,https://open.spotify.com/embed/track/7eJMfftS33KTjuF7lTsMCx?utm_source_generator
144,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,5821141,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,6/4/2021,https://open.spotify.com/embed/track/0EhpEsp4L0oRGM0vmeaN5e?utm_source_generator
145,My Head & My Heart,Ava Max,5804622,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,6/4/2021,https://open.spotify.com/embed/track/1KixkQVDUHggZMU9dUobgm?utm_source_generator
146,The Nights,Avicii,5789861,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,6/4/2021,https://open.spotify.com/embed/track/0ct6r3EGTcMLPtrXHDvVjc?utm_source_generator
147,Riptide,Vance Joy,5787091,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,6/4/2021,https://open.spotify.com/embed/track/7yq4Qj7cqayVTp3FF9CWbm?utm_source_generator
148,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,5781889,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,6/4/2021,https://open.spotify.com/embed/track/3iw6V4LH7yPj1ESORX9RIN?utm_source_generator
149,Dreams - 2004 Remaster,Fleetwood Mac,5769723,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,6/4/2021,https://open.spotify.com/embed/track/0ofHAoxe9vBkTCp2UQIavz?utm_source_generator
150,Prisoner (feat. Dua Lipa),Miley Cyrus,5715307,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,6/4/2021,https://open.spotify.com/embed/track/2Oycxb8QbPkpHTo8ZrmG0B?utm_source_generator
151,Wake Me Up,Avicii,5709779,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,6/4/2021,https://open.spotify.com/embed/track/0nrRP2bk19rLc0orkWPQk2?utm_source_generator
152,Say You Won't Let Go,James Arthur,5702319,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,6/4/2021,https://open.spotify.com/embed/track/5uCax9HTNlzGybIStD3vDh?utm_source_generator
153,Yellow,Coldplay,5689588,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,6/4/2021,https://open.spotify.com/embed/track/3AJwUDP919kvQ9QcozQPxg?utm_source_generator
154,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5687323,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,6/4/2021,https://open.spotify.com/embed/track/0PvFJmanyNQMseIFrU708S?utm_source_generator
155,TE MUDASTE,Bad Bunny,5679343,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,6/4/2021,https://open.spotify.com/embed/track/5RubKOuDoPn5Kj5TLVxSxY?utm_source_generator
156,Petrouchka (feat. PLK),Soso Maness,5653180,https://open.spotify.com/track/03y045SZqaC94yfXl1cU4E,6/4/2021,https://open.spotify.com/embed/track/03y045SZqaC94yfXl1cU4E?utm_source_generator
157,a m a r i,J. Cole,5645966,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX,6/4/2021,https://open.spotify.com/embed/track/2cnKST6T9qUo2i907lm8zX?utm_source_generator
158,Counting Stars,OneRepublic,5630784,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,6/4/2021,https://open.spotify.com/embed/track/2tpWsVSb9UEmDRxAl1zhX1?utm_source_generator
159,Ride It,Regard,5607927,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,6/4/2021,https://open.spotify.com/embed/track/2tnVG71enUj33Ic2nFN6kZ?utm_source_generator
160,Tipo Gin - Ao Vivo,MC Kevin o Chris,5598184,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S,6/4/2021,https://open.spotify.com/embed/track/4llr8mcoauwrHBtjGb7F9S?utm_source_generator
161,Batom de Cereja - Ao Vivo,Israel & Rodolffo,5566781,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,6/4/2021,https://open.spotify.com/embed/track/2MZQAvsA7aZDssppBLRxYp?utm_source_generator
162,NEVER LEFT,Lil Tecca,5552212,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz,6/4/2021,https://open.spotify.com/embed/track/21UkXrc9kD48rNpTMI2ecz?utm_source_generator
163,Smells Like Teen Spirit,Nirvana,5550802,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf,6/4/2021,https://open.spotify.com/embed/track/1f3yAtsJtY87CTmM8RLnxf?utm_source_generator
164,One Dance,Drake,5504219,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,6/4/2021,https://open.spotify.com/embed/track/1zi7xx7UVEFkmKfv06H8x0?utm_source_generator
165,Every Breath You Take,The Police,5502137,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,6/4/2021,https://open.spotify.com/embed/track/1JSTJqkT5qHq8MDJnJbRE1?utm_source_generator
166,Daddy Issues,The Neighbourhood,5487158,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,6/4/2021,https://open.spotify.com/embed/track/5E30LdtzQTGqRvNd7l6kG5?utm_source_generator
167,my ex's best friend (with blackbear),Machine Gun Kelly,5481398,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,6/4/2021,https://open.spotify.com/embed/track/7kDUspsoYfLkWnZR7qwHZl?utm_source_generator
168,GIRL LIKE ME,Black Eyed Peas,5477888,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,6/4/2021,https://open.spotify.com/embed/track/2vBET2pmrQqafaS6zIaYta?utm_source_generator
169,Savage Love (Laxed - Siren Beat),Jawsh 685,5469587,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,6/4/2021,https://open.spotify.com/embed/track/1xQ6trAsedVPCdbtDAmk0c?utm_source_generator
170,Another One Bites The Dust - Remastered 2011,Queen,5437377,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,6/4/2021,https://open.spotify.com/embed/track/5vdp5UmvTsnMEMESIF2Ym7?utm_source_generator
171,Break My Heart,Dua Lipa,5436391,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/4/2021,https://open.spotify.com/embed/track/017PF4Q3l4DBUiWoXk4OWT?utm_source_generator
172,All of Me,John Legend,5407789,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,6/4/2021,https://open.spotify.com/embed/track/3U4isOIWM3VvDubwSI3y7a?utm_source_generator
173,7 rings,Ariana Grande,5380441,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6/4/2021,https://open.spotify.com/embed/track/6ocbgoVGwYJhOv1GgI9NsF?utm_source_generator
174,Solid (feat. Drake),Young Stoner Life,5347781,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd,6/4/2021,https://open.spotify.com/embed/track/6rTInqW3YECMkQsBEHw4sd?utm_source_generator
175,The Box,Roddy Ricch,5339758,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/4/2021,https://open.spotify.com/embed/track/0nbXyq5TXYPCO7pr3N8S4I?utm_source_generator
176,Mr. Brightside,The Killers,5326992,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,6/4/2021,https://open.spotify.com/embed/track/003vvx7Niy0yvhvHt4a68B?utm_source_generator
177,Just the Way You Are,Bruno Mars,5319879,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,6/4/2021,https://open.spotify.com/embed/track/7BqBn9nzAq8spo5e7cZ0dJ?utm_source_generator
178,GANG GANG (with Lil Wayne),Polo G,5318599,https://open.spotify.com/track/4VW44pawoOHPUjlN7DX5vk,6/4/2021,https://open.spotify.com/embed/track/4VW44pawoOHPUjlN7DX5vk?utm_source_generator
179,The Real Slim Shady,Eminem,5304069,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,6/4/2021,https://open.spotify.com/embed/track/3yfqSUWxFvZELEM4PmlwIR?utm_source_generator
180,La Nota,Manuel Turizo,5300884,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa,6/4/2021,https://open.spotify.com/embed/track/5VzNsUnLmYcRfRfxpQsusa?utm_source_generator
181,Golden,Harry Styles,5298893,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,6/4/2021,https://open.spotify.com/embed/track/45S5WTQEGOB1VHr1Q4FuPl?utm_source_generator
182,HIGHEST IN THE ROOM,Travis Scott,5255385,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/4/2021,https://open.spotify.com/embed/track/3eekarcy7kvN4yt5ZFzltW?utm_source_generator
183,CORALINE,Måneskin,5241813,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY,6/4/2021,https://open.spotify.com/embed/track/7HMz8o0m7ASQ3ImFPfhWTY?utm_source_generator
184,Anyone,Justin Bieber,5219252,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC,6/4/2021,https://open.spotify.com/embed/track/2WnAKZefdRHxtBEkRjFOHC?utm_source_generator
185,As the World Caves In,Matt Maltese,5215969,https://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD,6/4/2021,https://open.spotify.com/embed/track/4JE6agBLHGA5TaF6FlqfBD?utm_source_generator
186,You,Regard,5214933,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE,6/4/2021,https://open.spotify.com/embed/track/2cc8Sw1OnCuA5bV8nqWqpE?utm_source_generator
187,Rain On Me (with Ariana Grande),Lady Gaga,5204565,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/4/2021,https://open.spotify.com/embed/track/7ju97lgwC2rKQ6wwsf9no9?utm_source_generator
188,BICHOTA,KAROL G,5201714,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq,6/4/2021,https://open.spotify.com/embed/track/1WvrDdouh6C51In1SdATbq?utm_source_generator
189,The Hills,The Weeknd,5200990,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,6/4/2021,https://open.spotify.com/embed/track/7fBv7CLKzipRk6EC6TWHOB?utm_source_generator
190,Laugh Now Cry Later (feat. Lil Durk),Drake,5191719,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,6/4/2021,https://open.spotify.com/embed/track/2SAqBLGA283SUiwJ3xOUVI?utm_source_generator
191,Do I Wanna Know?,Arctic Monkeys,5176531,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt,6/4/2021,https://open.spotify.com/embed/track/3rq5w4bQGigXOfdN30ATJt?utm_source_generator
192,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,5174055,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,6/4/2021,https://open.spotify.com/embed/track/3bidbhpOYeV4knp8AIu8Xn?utm_source_generator
193,Loco,Justin Quiles,5148029,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH,6/4/2021,https://open.spotify.com/embed/track/6PDlkWmrq2ZKiUuFt2aQsH?utm_source_generator
194,Closer,The Chainsmokers,5144423,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,6/4/2021,https://open.spotify.com/embed/track/7BKLCZ1jbUBVqRi2FVlTVw?utm_source_generator
195,Slumber Party (feat. Princess Nokia),Ashnikko,5113574,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ,6/4/2021,https://open.spotify.com/embed/track/11ZulcYY4lowvcQm4oe3VJ?utm_source_generator
196,Something Just Like This,The Chainsmokers,5098372,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6/4/2021,https://open.spotify.com/embed/track/6RUKPb4LETWmmr3iAEQktW?utm_source_generator
197,No Role Modelz,J. Cole,5094640,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,6/4/2021,https://open.spotify.com/embed/track/62vpWI1CHwFy7tMIcSStl8?utm_source_generator
198,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,5091435,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz,6/4/2021,https://open.spotify.com/embed/track/0qOnSQQF0yzuPWsXrQ9paz?utm_source_generator
199,Jocelyn Flores,XXXTENTACION,5077308,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,6/4/2021,https://open.spotify.com/embed/track/7m9OqQk4RVRkw9JJdeAw96?utm_source_generator
200,Higher Power,Coldplay,5076543,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct,6/4/2021,https://open.spotify.com/embed/track/0939D7aT18uBDS2MTjWzct?utm_source_generator
1,good 4 u,Olivia Rodrigo,77001868,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,5/28/2021,https://open.spotify.com/embed/track/4ZtFanR9U6ndgddUvNcjcG?utm_source_generator
2,Todo De Ti,Rauw Alejandro,47564794,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF,5/28/2021,https://open.spotify.com/embed/track/4fSIb4hdOQ151TILNsSEaF?utm_source_generator
3,Butter,BTS,43335561,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq,5/28/2021,https://open.spotify.com/embed/track/3VqeTFIvhxu3DIe4eZVzGq?utm_source_generator
4,deja vu,Olivia Rodrigo,38689290,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,5/28/2021,https://open.spotify.com/embed/track/6HU7h9RYOaPRFeh0R3UeAr?utm_source_generator
5,MONTERO (Call Me By Your Name),Lil Nas X,37726845,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,5/28/2021,https://open.spotify.com/embed/track/67BtfxlNbhBmCDR2L2l8qd?utm_source_generator
6,Kiss Me More (feat. SZA),Doja Cat,36559450,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,5/28/2021,https://open.spotify.com/embed/track/748mdHapucXQri7IAO8yFK?utm_source_generator
7,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,31295523,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,5/28/2021,https://open.spotify.com/embed/track/4iJyoBOLtHqaGxP12qzhQI?utm_source_generator
8,traitor,Olivia Rodrigo,30126699,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,5/28/2021,https://open.spotify.com/embed/track/5CZ40GBx1sQ9agT82CLQCT?utm_source_generator
9,drivers license,Olivia Rodrigo,29159682,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,5/28/2021,https://open.spotify.com/embed/track/5wANPM4fQCJwkGd4rN57mH?utm_source_generator
10,Levitating (feat. DaBaby),Dua Lipa,28790897,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,5/28/2021,https://open.spotify.com/embed/track/5nujrmhLynf4yMoMtj8AQF?utm_source_generator
11,favorite crime,Olivia Rodrigo,23590447,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,5/28/2021,https://open.spotify.com/embed/track/5JCoSi02qi3jJeHdZXMmR8?utm_source_generator
12,ZITTI E BUONI,Måneskin,23017312,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,5/28/2021,https://open.spotify.com/embed/track/776AftMmFFAWUIEAb3lHhw?utm_source_generator
13,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,22645140,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,5/28/2021,https://open.spotify.com/embed/track/37BZB0z9T8Xu7U3e65qxFy?utm_source_generator
14,Astronaut In The Ocean,Masked Wolf,22522270,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,5/28/2021,https://open.spotify.com/embed/track/0BGwAKW4u8kWOhWFflZxfl?utm_source_generator
15,brutal,Olivia Rodrigo,22467899,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,5/28/2021,https://open.spotify.com/embed/track/6SRsiMl7w1USE4mFqrOhHC?utm_source_generator
